n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
27800,2.0691938400268555,147.9775047302246,1.3555831909179688,84.20883369445801,0.35503673553466797,19.62148380279541,0.2227764129638672,9.543866157531738,0.16289710998535156,7.864421844482422
28000,2.0799713134765625,149.65590286254883,1.366572380065918,85.32784366607666,0.35506343841552734,19.621750831604004,0.2227764129638672,9.543919563293457,0.16289710998535156,7.864528656005859
28200,2.0912017822265625,150.21552848815918,1.366652488708496,85.32789707183838,0.35514354705810547,19.621777534484863,0.2227764129638672,9.543972969055176,0.16289710998535156,7.864555358886719
28400,2.102273941040039,151.334379196167,1.3667058944702148,85.32797718048096,0.35506343841552734,19.622017860412598,0.2227764129638672,9.544400215148926,0.16289710998535156,7.864849090576172
28600,2.12412166595459,152.45328330993652,1.3886585235595703,87.00626564025879,0.3551168441772461,20.18209934234619,0.2227764129638672,9.544800758361816,0.1628704071044922,7.865196228027344
28800,2.124148368835449,153.01269626617432,1.4108257293701172,87.56581115722656,0.3551168441772461,20.18209934234619,0.2227764129638672,9.54504108428955,0.1628704071044922,7.865596771240234
29000,2.146289825439453,154.13157749176025,1.4217891693115234,88.12540912628174,0.36607933044433594,20.18212604522705,0.2227764129638672,9.545147895812988,0.16289710998535156,7.86578369140625
29200,2.1571731567382812,156.36949062347412,1.454625129699707,88.12548923492432,0.3771486282348633,20.182312965393066,0.2227764129638672,9.545228004455566,0.16289710998535156,7.865917205810547
29400,2.1682701110839844,158.60724639892578,1.4657230377197266,89.24436664581299,0.3771486282348633,20.182286262512207,0.2227764129638672,9.545254707336426,0.16289710998535156,7.865943908691406
29600,2.179287910461426,160.28561305999756,1.4876766204833984,90.36326885223389,0.37717533111572266,20.182286262512207,0.2227497100830078,9.545201301574707,0.16289710998535156,7.866077423095703
29800,2.179287910461426,161.40470504760742,1.4875965118408203,90.92281532287598,0.3771219253540039,20.182393074035645,0.2227764129638672,9.545361518859863,0.16289710998535156,7.866077423095703
30000,2.1901721954345703,161.96417140960693,1.509627342224121,90.92276191711426,0.3881359100341797,20.182499885559082,0.2227764129638672,9.545601844787598,0.16289710998535156,7.866130828857422
30200,2.190305709838867,162.52366256713867,1.5316314697265625,90.9227352142334,0.3990974426269531,20.74255657196045,0.2227764129638672,9.545628547668457,0.16289710998535156,7.8662109375
30400,2.1903324127197266,164.76155376434326,1.5317115783691406,92.04166603088379,0.3991241455078125,20.74255657196045,0.2227764129638672,9.545628547668457,0.16289710998535156,7.866237640380859
30600,2.2122573852539062,164.7615270614624,1.5316848754882812,92.60115909576416,0.39917755126953125,20.742716789245605,0.2227764129638672,9.545868873596191,0.16289710998535156,7.8665313720703125
